source,mlbam_id,fg_id,player_name,team,dynasty_rank,dynasty_tier,position_group,source_rank,fallback_rank,rank_method,notes
workspace-baseline-2026,827472,,Varis Villarreal,NYY,7331,Tier 6,SP,,7328,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,808005,,Walvin Mena,AZ,7332,Tier 6,SP,,7329,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,833146,,Waner Perez,BAL,7333,Tier 6,SP,,7330,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,835650,,Wascar Berroa,BOS,7334,Tier 6,SP,,7331,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,827734,,Wei-En Lin,ATH,7335,Tier 6,SP,,7332,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,820936,,Wenderlyn King,MIL,7336,Tier 6,SP,,7333,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,808501,,Whilmer Guerra,ATL,7337,Tier 6,SP,,7334,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,807963,,Wilfred Alvarado,ATH,7338,Tier 6,SP,,7335,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,831916,,Wilfred Paca,SD,7339,Tier 6,SP,,7336,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,808292,,Wilmer Lugo,NYM,7340,Tier 6,SP,,7337,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,811637,,Wilmis Paulino,COL,7341,Tier 6,SP,,7338,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,808252,,Wuilliams Rodriguez,BOS,7342,Tier 6,SP,,7339,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,808081,,Xavier Cruz,STL,7343,Tier 6,SP,,7340,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,820931,,Xavier Lopez,TB,7344,Tier 6,SP,,7341,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,807813,,Yansel Marine,ATL,7345,Tier 6,SP,,7342,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,806817,,Yeferson Silva,ATH,7346,Tier 6,SP,,7343,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,815938,,Yermain Ruiz,BOS,7347,Tier 6,SP,,7344,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,805009,,Yoan Valdez,DET,7348,Tier 6,SP,,7345,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,811236,,Yoelvin Chirino,BOS,7349,Tier 6,SP,,7346,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821190,,Yohandry Gonzalez,BOS,7350,Tier 6,SP,,7347,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,808690,,Yohanfer Santana,MIA,7351,Tier 6,SP,,7348,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,820883,,Yolvin Mesa,TB,7352,Tier 6,SP,,7349,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,832441,,Yonleg Gaetano,PIT,7353,Tier 6,SP,,7350,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,835009,,Yordy Magdariaga,PHI,7354,Tier 6,SP,,7351,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,820845,,Yowander Mercedes,DET,7355,Tier 6,SP,,7352,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,826628,,Yunier De Jesus,TEX,7356,Tier 6,SP,,7353,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,835486,,Yusef Hanania,CHC,7357,Tier 6,SP,,7354,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,805800,,Zander Mueth,PIT,7358,Tier 6,SP,,7355,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821141,,Abis Prado,BOS,7359,Tier 6,SP,,7356,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,820949,,Abraham Hernandez,MIA,7360,Tier 6,SP,,7357,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,834675,,Abraham Negrin,CLE,7361,Tier 6,SP,,7358,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821068,,Adrian Aray,PIT,7362,Tier 6,SP,,7359,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821593,,Adrian Ardines,HOU,7363,Tier 6,SP,,7360,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,807026,,Aiden Taggart,TOR,7364,Tier 6,SP,,7361,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,830408,,Alan Carpinteiro,SEA,7365,Tier 6,SP,,7362,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,827286,,Albert Ortiz,MIA,7366,Tier 6,SP,,7363,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821675,,Albert Ramos,DET,7367,Tier 6,SP,,7364,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,832490,,Albert Vargas,MIL,7368,Tier 6,SP,,7365,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,824919,,Albert Vega,PIT,7369,Tier 6,SP,,7366,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,828703,,Alberto Toribio,KC,7370,Tier 6,SP,,7367,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,808305,,Aldrin Gonzalez,MIL,7371,Tier 6,SP,,7368,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,829462,,Aleiman Cruz,DET,7372,Tier 6,SP,,7369,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,820965,,Alejandro De La Cruz,MIA,7373,Tier 6,SP,,7370,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821122,,Alejandro Rivera,CLE,7374,Tier 6,SP,,7371,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,829693,,Alejandro Rondon,PIT,7375,Tier 6,SP,,7372,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,823012,,Alexander Almonte,NYY,7376,Tier 6,SP,,7373,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,808167,,Alexander De Los Santos,PHI,7377,Tier 6,SP,,7374,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,824212,,Alexander Garcia,CLE,7378,Tier 6,SP,,7375,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,824217,,Alexander Lugo,AZ,7379,Tier 6,SP,,7376,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,829490,,Alexis Reyes,LAD,7380,Tier 6,SP,,7377,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,816305,,Alistair Tanner,DET,7381,Tier 6,SP,,7378,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,835013,,Allan Griman,BOS,7382,Tier 6,SP,,7379,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,807966,,Anderson Cardenas,AZ,7383,Tier 6,SP,,7380,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,815014,,Anderson Navas,PHI,7384,Tier 6,SP,,7381,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,823414,,Anderson Ramos,MIN,7385,Tier 6,SP,,7382,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,835492,,Anderson Rivera,CHC,7386,Tier 6,SP,,7383,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,820784,,Andres Herrera,COL,7387,Tier 6,SP,,7384,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,829422,,Andres Ortiz,DET,7388,Tier 6,SP,,7385,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,835487,,Andy Peralta,CWS,7389,Tier 6,SP,,7386,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,831345,,Aneudy Santos,TEX,7390,Tier 6,SP,,7387,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,831570,,Aneury Montilla,PHI,7391,Tier 6,SP,,7388,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,823368,,Angel Bello,CWS,7392,Tier 6,SP,,7389,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,829781,,Angel Castillo,MIN,7393,Tier 6,SP,,7390,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,836257,,Angel Chicuate,SEA,7394,Tier 6,SP,,7391,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,830051,,Angel Gomez,TEX,7395,Tier 6,SP,,7392,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,808158,,Angel Liranzo,PHI,7396,Tier 6,SP,,7393,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821029,,Angel Peralta,HOU,7397,Tier 6,SP,,7394,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821022,,Angel Rivero,TOR,7398,Tier 6,SP,,7395,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,806885,,Angel Sanchez,SD,7399,Tier 6,SP,,7396,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821007,,Angel Soriano,PIT,7400,Tier 6,SP,,7397,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,831567,,Angelo Ladera,BOS,7401,Tier 6,SP,,7398,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,826464,,Anthony Aquino,CIN,7402,Tier 6,SP,,7399,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,829497,,Anthony Feliz,CHC,7403,Tier 6,SP,,7400,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,836019,,Anthony Hiraldo,PHI,7404,Tier 6,SP,,7401,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,824917,,Anthony Reynoso,NYM,7405,Tier 6,SP,,7402,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,835202,,Antonio Morales,HOU,7406,Tier 6,SP,,7403,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821003,,Anyel Manzueta,WSH,7407,Tier 6,SP,,7404,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821783,,Argenis Cayama,SF,7408,Tier 6,SP,,7405,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,824766,,Ariel De La Cruz,CIN,7409,Tier 6,SP,,7406,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,829820,,Ariel Ramos,CHC,7410,Tier 6,SP,,7407,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,836142,,Aurelvys Batista,NYM,7411,Tier 6,SP,,7408,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821131,,Ayendy Bravo,MIL,7412,Tier 6,SP,,7409,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,809330,,Brailyn Paulino,STL,7413,Tier 6,SP,,7410,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,815919,,Branneli Franco,STL,7414,Tier 6,SP,,7411,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,820952,,Brian Fernandez,COL,7415,Tier 6,SP,,7412,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,824211,,Bryan Salgado,CIN,7416,Tier 6,SP,,7413,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,820902,,Carlos Carra,MIL,7417,Tier 6,SP,,7415,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,815856,,Carlos Lopez,CLE,7418,Tier 6,SP,,7416,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,831105,,Carlos Lorenzo,PIT,7419,Tier 6,SP,,7417,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,821047,,Carlos Martorella,COL,7420,Tier 6,SP,,7418,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,823864,,Carlos Rodriguez,DET,7421,Tier 6,SP,,7419,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,834907,,Carlos Virla,BAL,7422,Tier 6,SP,,7420,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,703566,,Carson Messina,TOR,7423,Tier 6,SP,,7421,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
workspace-baseline-2026,831048,,Cesar Acosta,NYY,7424,Tier 6,SP,,7422,baseline-fallback,Source-specific ingest uses FantraxHQ when present and baseline fallback otherwise.
